,class,image_path,name,xmax,xmin,ymax,ymin
591,3,06a1a000995ca2053a85a5a66847cc25.jpg,GARBAGE,192,192,192,192
592,3,28bf89d8ffd5a261b4c91dbaa8d3fceb.jpg,GARBAGE,192,192,192,192
593,3,935631c777b457b18fbd71d77ae4c17d.jpg,GARBAGE,192,192,192,192
594,3,65fb74515ef30eb963f812041a6b84fd.jpg,GARBAGE,192,192,192,192
595,3,27c3172aecddba59deef0ebee816495c.jpg,GARBAGE,192,192,192,192
596,3,f4656714ffb0c1bdc5c3783e3a9742ff.jpg,GARBAGE,192,192,192,192
597,7,0f89b662bdeb74f42b70c6a4e28f62e4.jpg,BAD_BILLBOARD,192,192,192,192
598,2,9ff331386e363c5d65f99d6b12ddbe57.jpg,POTHOLES,192,192,192,192
599,9,a61cc70864bd66a162346541b7b5e314.jpg,CLUTTER_SIDEWALK,192,192,192,192
600,2,4e327c4b788609002906df812e573588.jpg,POTHOLES,192,192,192,192
601,9,82e26544978bd08277e925db991425a3.jpg,CLUTTER_SIDEWALK,192,192,192,192
602,7,6a27cb5a15a264d70f16d0a3f1464780.jpg,BAD_BILLBOARD,192,192,192,192
603,3,81c9691d7881ff003360602285931f7c.jpg,GARBAGE,192,192,192,192
604,8,0ec72fbac7662b8e0e89b29663324128.jpg,SAND_ON_ROAD,192,192,192,192
605,4,3a20b8e82319b898f3ddc6ae50505f16.jpg,CONSTRUCTION_ROAD,192,192,192,192
606,3,b38bf01112c9813a09f35e19e620996a.jpg,GARBAGE,192,192,192,192
607,2,b50d8d6bbc8b744ee8bb656976969659.jpg,POTHOLES,192,192,192,192
608,0,4b8550ea8cd9fe820382729cddaaab6e.jpg,GRAFFITI,192,192,192,192
609,7,ee902c24786181f9bb1b0476041b379e.jpg,BAD_BILLBOARD,192,192,192,192
610,3,7c978694363b99b04d03347c658eaf49.jpg,GARBAGE,192,192,192,192
611,3,5f281f9bce987d6917af0c298981057f.jpg,GARBAGE,192,192,192,192
612,3,6d24826f75cb435e2c58d6ea49d545fd.jpg,GARBAGE,192,192,192,192
613,3,991ce232d32e86757b06fc6700c3797f.jpg,GARBAGE,192,192,192,192
614,2,cce56a4846e00ada08eb868bd8fb4eaa.jpg,POTHOLES,192,192,192,192
615,3,78d37c1570b49ec25d6b0b6d25c1c4ba.jpg,GARBAGE,192,192,192,192
616,3,1ee4e0e34382a28f245af59b71c6ec5f.jpg,GARBAGE,192,192,192,192
617,3,6dc09e56295226ec4d00b1d3bf69db86.jpg,GARBAGE,192,192,192,192
618,3,3b842599d9bfb26da592a585d3d114a6.jpg,GARBAGE,192,192,192,192
619,3,7e6a3d16dc2dcd593e7c501cb28996c4.jpg,GARBAGE,192,192,192,192
620,3,619842e229e93c071f2044f9b0c2c2a8.jpg,GARBAGE,192,192,192,192
621,3,052c59d8d4fbafda23fcd178e89b4d4a.jpg,GARBAGE,192,192,192,192
622,4,b74d5123a0ef9033166aef53eabce082.jpg,CONSTRUCTION_ROAD,192,192,192,192
623,2,319b9b4a0333d9044bde3121cc7ce27c.jpg,POTHOLES,192,192,192,192
624,2,636b1d29c9fde22df11c18527edebc8d.jpg,POTHOLES,192,192,192,192
625,3,224456a96af7c1727f3bb6029e2e4138.jpg,GARBAGE,192,192,192,192
626,3,8fe5701cb854dce9558bac81990f2681.jpg,GARBAGE,192,192,192,192
627,9,52fa4be6eb54a204e7b4747c18153e67.jpg,CLUTTER_SIDEWALK,192,192,192,192
628,4,29a089b07150e555c542123e6eb8769e.jpg,CONSTRUCTION_ROAD,192,192,192,192
629,3,e2f13b0740b3ca261819a1bc4694e5b8.jpg,GARBAGE,192,192,192,192
630,3,b3d749d99ccfeaf2a34e75eee82f654c.jpg,GARBAGE,192,192,192,192
631,7,9616a8794e33ecd5acd7d31ccaa0ac33.jpg,BAD_BILLBOARD,192,192,192,192
632,0,d6c66ba266b466cbde9d2ce61e9a2d38.jpg,GRAFFITI,192,192,192,192
633,2,5335fcd5f2f94bd4f9593cff0da9f5b0.jpg,POTHOLES,192,192,192,192
634,3,e2a69afd1be4b2122142d5f30149ef34.jpg,GARBAGE,192,192,192,192
635,0,e67434e503baadb968f51f3244b7a8dd.jpg,GRAFFITI,192,192,192,192
636,3,b4c2387b97f8fbd32a10dd6da9b0d184.jpg,GARBAGE,192,192,192,192
637,0,9f6dcb19f4bea85b142526c5952ece2f.jpg,GRAFFITI,192,192,192,192
638,4,5690ef70859b1d212df43d881264ba09.jpg,CONSTRUCTION_ROAD,192,192,192,192
639,3,05d31f98c05747a82dd3d53e6f58ef2e.jpg,GARBAGE,192,192,192,192
640,4,183e73965841e082c315b9a339fd66d5.jpg,CONSTRUCTION_ROAD,192,192,192,192
641,4,ec8a4af807d543091cb7ffaf6f6bf245.jpg,CONSTRUCTION_ROAD,192,192,192,192
642,3,f08591432ca4291dc0b9c4146db9bdac.jpg,GARBAGE,192,192,192,192
643,3,b44da26652b1de6c83058eb2c7dee56c.jpg,GARBAGE,192,192,192,192
644,3,8213aba8ee8c7bbaae2b30b1cf6847af.jpg,GARBAGE,192,192,192,192
645,3,6d3e0c409c8af04d9e18e6addde956eb.jpg,GARBAGE,192,192,192,192
646,3,5bd8503e41ba7ee0a4812507788e51ed.jpg,GARBAGE,192,192,192,192
647,3,68b1cd2697f0ef91584701f3a9bb8744.jpg,GARBAGE,192,192,192,192
648,3,944aa7dd95f42a1510e67449621a39b7.jpg,GARBAGE,192,192,192,192
649,0,8e77d47d94b1cf6fe4ce7e5dc35f26f8.jpg,GRAFFITI,192,192,192,192
650,9,dc8ef3dbc76827414a29bb308d2da1e5.jpg,CLUTTER_SIDEWALK,192,192,192,192
651,9,14e97dca6377208f6029a333e393dea4.jpg,CLUTTER_SIDEWALK,192,192,192,192
652,3,d07b063a0f6e9e0c11b75e67875fe1fd.jpg,GARBAGE,192,192,192,192
653,7,0b9e328782e05c2f65d81ddd006d7216.jpg,BAD_BILLBOARD,192,192,192,192
654,4,a704475ae3b7cc292eda0e8e19d4e2f1.jpg,CONSTRUCTION_ROAD,192,192,192,192
655,7,b25403904e8e6e14ec3a658a00cfb633.jpg,BAD_BILLBOARD,192,192,192,192
656,4,534812c026e86302c5522e8692eedb24.jpg,CONSTRUCTION_ROAD,192,192,192,192
657,2,37e943fba7442c504de5fee180fe1711.jpg,POTHOLES,192,192,192,192
658,3,747a5fff2923b5dcda6487dc632d5b8a.jpg,GARBAGE,192,192,192,192
659,3,c23ab2f2cf671ef44ed328bc6f4fd2c9.jpg,GARBAGE,192,192,192,192
660,3,174d50f4b687afbec89c94e15404a307.jpg,GARBAGE,192,192,192,192
661,4,224a45bbf1d63b5ff5cc1a6f0a3301e5.jpg,CONSTRUCTION_ROAD,192,192,192,192
662,3,a35cb0606bd86246d8ad895500b91ab5.jpg,GARBAGE,192,192,192,192
663,3,5a5f2a2e8665c91a201cc2d2ef6eec48.jpg,GARBAGE,192,192,192,192
664,7,6987a585bb70c49e43eb00338ae5b22f.jpg,BAD_BILLBOARD,192,192,192,192
665,9,e537f7c002094c51fb50699d76090355.jpg,CLUTTER_SIDEWALK,192,192,192,192
666,2,44b449d4026ba9a9eac77f07f31c12c1.jpg,POTHOLES,192,192,192,192
667,3,58c438e160bceb8efea2913b109b0d71.jpg,GARBAGE,192,192,192,192
668,9,87df0ddbd3f53f7b53ecbe00dba37938.jpg,CLUTTER_SIDEWALK,192,192,192,192
669,0,904c85d89f17a77b317b4e0cb675d8ac.jpg,GRAFFITI,192,192,192,192
670,8,558fb84d82de25d729245a61dfe9c214.jpg,SAND_ON_ROAD,192,192,192,192
671,3,667a0ae5fb2eb3a0d0ed3511553b0aeb.jpg,GARBAGE,192,192,192,192
672,4,57fbbe7d1d1bcd3c2bc2a14955543787.jpg,CONSTRUCTION_ROAD,192,192,192,192
673,7,a8909b0fc72356097f23bb7358e58921.jpg,BAD_BILLBOARD,192,192,192,192
674,3,e3c6fb084ce5804fe524f16c15c933f1.jpg,GARBAGE,192,192,192,192
675,3,463a057d50e817f390ff719fd50fa44c.jpg,GARBAGE,192,192,192,192
676,4,980ce7bc117316215c68669cb153bc03.jpg,CONSTRUCTION_ROAD,192,192,192,192
677,8,1392da36ef47ea0b212a953c4d09d27d.jpg,SAND_ON_ROAD,192,192,192,192
678,0,344d7a9c2e477002edab4f0be1352d09.jpg,GRAFFITI,192,192,192,192
679,9,4eb68e3180ced3d1853bcce31ec39249.jpg,CLUTTER_SIDEWALK,192,192,192,192
680,7,ae59f797a2f56a00d6242672829ca12f.jpg,BAD_BILLBOARD,192,192,192,192
681,4,a60282ea76831fda36d626b1cafe4c22.jpg,CONSTRUCTION_ROAD,192,192,192,192
682,8,6bb9e37c2e2f6fba3696ed3dc2f7fb28.jpg,SAND_ON_ROAD,192,192,192,192
683,9,6b248c6c07dfbb03e1a042b3d8005971.jpg,CLUTTER_SIDEWALK,192,192,192,192
684,9,431d0a434ef8b4125e90f3e41a152bb5.jpg,CLUTTER_SIDEWALK,192,192,192,192
685,2,b4d8a8d8dcbb7f9e5e837464166130f1.jpg,POTHOLES,192,192,192,192
686,9,cbb982af6ec5f90529366f94283c13ad.jpg,CLUTTER_SIDEWALK,192,192,192,192
687,3,b5d1a4e8c521bf8124e1e2432d3617e5.jpg,GARBAGE,192,192,192,192
688,3,28a325ab147ea32f791ed4e1c9aaec17.jpg,GARBAGE,192,192,192,192
689,9,b31f1f5a06ae2a899c7a3a984b658d65.jpg,CLUTTER_SIDEWALK,192,192,192,192
690,3,faf0cbb28d699ce2cbe86354db46a2c4.jpg,GARBAGE,192,192,192,192
691,3,6208dbdfa647926b6b61460834b17d5c.jpg,GARBAGE,192,192,192,192
692,9,1575e69982c92c602dc363d00620d265.jpg,CLUTTER_SIDEWALK,192,192,192,192
693,3,fb49e0170e5c56427f5c798380df713e.jpg,GARBAGE,192,192,192,192
694,4,e4bed8e1f59822ab385a93d99c797762.jpg,CONSTRUCTION_ROAD,192,192,192,192
695,3,120ef5e75a671b5c36851b10d7c0fd8b.jpg,GARBAGE,192,192,192,192
696,3,28eac7b5c7683c3543fd48be1da77585.jpg,GARBAGE,192,192,192,192
697,4,45e299772aa7550f761faf48e3d80b80.jpg,CONSTRUCTION_ROAD,192,192,192,192
698,7,3bc7cdee582cfae76ee88011d5da2a1a.jpg,BAD_BILLBOARD,192,192,192,192
699,4,041f2a0fe411e46241675f617383a058.jpg,CONSTRUCTION_ROAD,192,192,192,192
700,7,80ab3d9ae37ebadb29a1d6f16c918dcc.jpg,BAD_BILLBOARD,192,192,192,192
701,4,846ac154c5435de0231e98cee497b2c5.jpg,CONSTRUCTION_ROAD,192,192,192,192
702,9,0933cdfb4e657eb96bae48f7a5eabe16.jpg,CLUTTER_SIDEWALK,192,192,192,192
703,2,6c8545c9e2b8872810c629b48f192c1c.jpg,POTHOLES,192,192,192,192
704,4,e846938b21e4aba9419da248044cb4d3.jpg,CONSTRUCTION_ROAD,192,192,192,192
705,2,e43e3f2a78d54b579c2f4b93c7c6941a.jpg,POTHOLES,192,192,192,192
706,2,e1d959b535d7141fd275b0d5370e39b4.jpg,POTHOLES,192,192,192,192
707,3,689e6892f133035977a22d2c1a0e4b79.jpg,GARBAGE,192,192,192,192
708,9,b8a3eef2f009633f3aecde0203ae920e.jpg,CLUTTER_SIDEWALK,192,192,192,192
709,7,67935070023c991db576412a053fa9f3.jpg,BAD_BILLBOARD,192,192,192,192
710,4,c94d2db100630bd77b1863c139c4ae8d.jpg,CONSTRUCTION_ROAD,192,192,192,192
711,2,f5e7898823eded9a9ac1b3c48f1583c0.jpg,POTHOLES,192,192,192,192
712,4,bd698f3f0f4b3944d47cdca298f7d46b.jpg,CONSTRUCTION_ROAD,192,192,192,192
713,3,ae0f2a660d9bcebf685f63ca5243fdc4.jpg,GARBAGE,192,192,192,192
714,7,7d06df36ce2ad637eb09ca6684190550.jpg,BAD_BILLBOARD,192,192,192,192
715,3,94a19597fee5243a08800b37b9207e79.jpg,GARBAGE,192,192,192,192
716,7,2140f95b1fdbceeddfa20ba057ffb34d.jpg,BAD_BILLBOARD,192,192,192,192
717,3,e278efafb182c09102f6970b46d2e8a7.jpg,GARBAGE,192,192,192,192
718,7,4176cf7de9f1a4e33aeda055bef96343.jpg,BAD_BILLBOARD,192,192,192,192
719,3,d2e33b5e382342517df8f76ab4cd19e9.jpg,GARBAGE,192,192,192,192
720,0,e00756c8cca335113ec8b5e42237ab4b.jpg,GRAFFITI,192,192,192,192
721,4,72eaa8f13393af7b013e5ca681222da2.jpg,CONSTRUCTION_ROAD,192,192,192,192
722,3,8665a1f675b9bc4c03604886c6cb9e4a.jpg,GARBAGE,192,192,192,192
723,9,2259bf329f81be702f34cd6ed8d3c690.jpg,CLUTTER_SIDEWALK,192,192,192,192
724,3,de0a4746b8b37979b79587bc112adb5a.jpg,GARBAGE,192,192,192,192
725,2,fb1182fed989b025652da0d3797c9bb3.jpg,POTHOLES,192,192,192,192
726,0,654d2af2a7310a966877badd70086989.jpg,GRAFFITI,192,192,192,192
727,3,a487958bf090eff022cc293eb252c7d9.jpg,GARBAGE,192,192,192,192
728,3,29e343acb2ff7a6213bc1cab568ddb31.jpg,GARBAGE,192,192,192,192
729,7,3d24812649367288ac37bf9b7dafaac0.jpg,BAD_BILLBOARD,192,192,192,192
730,7,d790cdc0c4684e0e9c2baee1dd439403.jpg,BAD_BILLBOARD,192,192,192,192
731,3,5f8e07094e02ad94e9739f2a8fb396ba.jpg,GARBAGE,192,192,192,192
732,3,c5305c580e423ab440ed93b4fc7f500b.jpg,GARBAGE,192,192,192,192
733,2,080d0a59aa580cb39ad129526485c419.jpg,POTHOLES,192,192,192,192
734,9,fe96e7ed9ef749b69d0b74096011cf75.jpg,CLUTTER_SIDEWALK,192,192,192,192
735,9,8172f71d44a5970d46672b50d00f4345.jpg,CLUTTER_SIDEWALK,192,192,192,192
736,4,7df6e7716707a7d6569bbeacb6241922.jpg,CONSTRUCTION_ROAD,192,192,192,192
737,3,aef49b49b04c27e66c513ca26f596253.jpg,GARBAGE,192,192,192,192
738,3,8a2d30bab6bcd937414e162a1960db2a.jpg,GARBAGE,192,192,192,192
739,3,e184ec48c59919619e06ef1520c3904d.jpg,GARBAGE,192,192,192,192
740,3,036298cb1fff99326865eafe68b9f34e.jpg,GARBAGE,192,192,192,192
741,2,92795d125ba05b156ac79ecc0843779f.jpg,POTHOLES,192,192,192,192
742,9,90918751568383ecca1663943f1aba55.jpg,CLUTTER_SIDEWALK,192,192,192,192
743,3,af3b6bc201f381abacd947945f65bc4f.jpg,GARBAGE,192,192,192,192
744,3,d804f1c743d40f328ce57edb3c0c3a63.jpg,GARBAGE,192,192,192,192
745,4,01b3f6dd9e2c9e42d80017a0df8896d6.jpg,CONSTRUCTION_ROAD,192,192,192,192
746,3,1c824e5b66a592be0aa5bbff48da7e1d.jpg,GARBAGE,192,192,192,192
747,3,3f1e8ecdd14ed47e42786c370be354c4.jpg,GARBAGE,192,192,192,192
748,2,bb4dff00d7ecce594f77983b2b8de2fc.jpg,POTHOLES,192,192,192,192
749,3,bec7b68d88aa4a1c89bae63552c82d2d.jpg,GARBAGE,192,192,192,192
750,3,33fec99cca597d69c110cbb216e35ef9.jpg,GARBAGE,192,192,192,192
751,3,577091c3419dccd28f7f413d34ddba7f.jpg,GARBAGE,192,192,192,192
752,3,17e26720fd890e4ede59b784596f54e4.jpg,GARBAGE,192,192,192,192
753,0,8ffed9d1452ce339e73dab5cce6d5901.jpg,GRAFFITI,192,192,192,192
754,3,9fad84a12fcea37a03e9b29a9bf415e7.jpg,GARBAGE,192,192,192,192
755,7,8bdbe9a6dd3f03877804a41b4d691850.jpg,BAD_BILLBOARD,192,192,192,192
756,3,12b1658b32d624cc3861668900da132a.jpg,GARBAGE,192,192,192,192
757,3,7015ca05781691c917ef09907bbd5dfc.jpg,GARBAGE,192,192,192,192
758,0,f7b9e825451c548132ed6044836738ea.jpg,GRAFFITI,192,192,192,192
759,3,c19ddf64e1ae55c8267617b9c1e2e87e.jpg,GARBAGE,192,192,192,192
760,4,78711c7f155ddf07f83d2a0ac0c4cb5c.jpg,CONSTRUCTION_ROAD,192,192,192,192
761,3,e518dc7c9be68df5f31d15de3054444f.jpg,GARBAGE,192,192,192,192
762,9,edfdf8ecb7bde4dedffbda7f8cad30c6.jpg,CLUTTER_SIDEWALK,192,192,192,192
763,0,9c0b0189f883b3bc4253465418ac61ed.jpg,GRAFFITI,192,192,192,192
764,2,1106f327e70827a2ebca6cee54ab8f4c.jpg,POTHOLES,192,192,192,192
765,7,b1681649e43b60d1093e98925e9b66eb.jpg,BAD_BILLBOARD,192,192,192,192
766,3,32a14344eff289e15ac802c4d45a43a8.jpg,GARBAGE,192,192,192,192
767,3,321babadd7accde642e6ab866b4cd78e.jpg,GARBAGE,192,192,192,192
768,3,1d192d9914271f78e00daf3c05b67d71.jpg,GARBAGE,192,192,192,192
769,3,3fb61bbd29dbe96f17cb31f6f7bfcd66.jpg,GARBAGE,192,192,192,192
770,3,6b76ca5794543af7218aee9720d6f3be.jpg,GARBAGE,192,192,192,192
771,3,24821cc22ee2b31182b190b9c8208d93.jpg,GARBAGE,192,192,192,192
772,3,b0bdc4875ed14650fc977f7f1847d1f1.jpg,GARBAGE,192,192,192,192
773,3,d279bfb10fc775dc4bea204489933b45.jpg,GARBAGE,192,192,192,192
774,7,ad1e205bd745489f038b1bea375d04e9.jpg,BAD_BILLBOARD,192,192,192,192
775,9,e8b370a54bf47a18549495bd537bcfa0.jpg,CLUTTER_SIDEWALK,192,192,192,192
776,0,54c5920c5c76a53df25eeee10320e933.jpg,GRAFFITI,192,192,192,192
777,3,7618d27ac8db901707bdf0a1bbb5fe50.jpg,GARBAGE,192,192,192,192
778,3,145dd30e56217d15f45265c8cbc5e45a.jpg,GARBAGE,192,192,192,192
779,4,6cf9bfac4df1d455b1120e1965b73cc2.jpg,CONSTRUCTION_ROAD,192,192,192,192
780,3,ffe097c41e8ecfd403bad97ec728ab4c.jpg,GARBAGE,192,192,192,192
781,3,e6d2cbba99430190601ca0a4f40913c0.jpg,GARBAGE,192,192,192,192
782,4,44da35d4c05ad3bf10fe548087c392d2.jpg,CONSTRUCTION_ROAD,192,192,192,192
783,3,447134249bf3f41809f7689a49e27421.jpg,GARBAGE,192,192,192,192
784,3,e1d7018efa15535ec71e0ceac5c47898.jpg,GARBAGE,192,192,192,192
785,3,d78c38dc23e2c058d4f26395c2d886b0.jpg,GARBAGE,192,192,192,192
786,3,9e952ce86410fb6e22ba1692877f2c04.jpg,GARBAGE,192,192,192,192
787,2,2d552e5002df5a92460b5c42a5d4285e.jpg,POTHOLES,192,192,192,192
788,3,1d95ac19b20b7cfba14fd91a2f36fb5c.jpg,GARBAGE,192,192,192,192
789,3,edf85e1732621b2d92e281d62ec3e086.jpg,GARBAGE,192,192,192,192
790,3,296eae8fb3a05e23c6988fac469b7d92.jpg,GARBAGE,192,192,192,192
791,3,9fbfd6498100151a79aedcdf7ecfc208.jpg,GARBAGE,192,192,192,192
792,9,ad38d0933b07ff5118d3415bdcc2cac7.jpg,CLUTTER_SIDEWALK,192,192,192,192
793,2,44e6386766216062ef21502ffea3e2bc.jpg,POTHOLES,192,192,192,192
794,4,3fefa6ca6cbc3512fa92d0aa626cd552.jpg,CONSTRUCTION_ROAD,192,192,192,192
795,3,cb3af89f0395ef51f1beb6cbf0bdfbdf.jpg,GARBAGE,192,192,192,192
796,4,5dacec3a72115721ce87e2658e7044a4.jpg,CONSTRUCTION_ROAD,192,192,192,192
797,3,821b35c7247a292e4e6977d125d8677e.jpg,GARBAGE,192,192,192,192
798,3,06e02bbeae92d13697e33596ec3c72a3.jpg,GARBAGE,192,192,192,192
799,7,ee50ecc051ce9bda0a13bc5c6167244d.jpg,BAD_BILLBOARD,192,192,192,192
800,9,5559585851aaab60ab359b9649786b33.jpg,CLUTTER_SIDEWALK,192,192,192,192
801,9,7c5c6bfe26c010e793f7dd8cf844727a.jpg,CLUTTER_SIDEWALK,192,192,192,192
802,9,1b60a85a3551fc4c3d5038c1e386c86b.jpg,CLUTTER_SIDEWALK,192,192,192,192
803,3,fbe527de78fc8da7234a3d46a18f0c2b.jpg,GARBAGE,192,192,192,192
804,3,3c2ffdc1519093c9e92d9f7517e76c6e.jpg,GARBAGE,192,192,192,192
805,7,8963f06222cf749e434d0d873cd01470.jpg,BAD_BILLBOARD,192,192,192,192
806,3,63c7a235ed62b2550cf1d876d06d9bba.jpg,GARBAGE,192,192,192,192
807,3,4f2b6a9a2ae410da92a03685a5d929fa.jpg,GARBAGE,192,192,192,192
808,3,ccd46c29c0fa28359ec68b5da0ac0565.jpg,GARBAGE,192,192,192,192
809,7,956c384eeba3ef805bc3cfaba041223d.jpg,BAD_BILLBOARD,192,192,192,192
810,3,43a691d79e890f9d7d3921e45ea24e10.jpg,GARBAGE,192,192,192,192
811,3,8be32e879f3e2370fc52a2b0e72c74cc.jpg,GARBAGE,192,192,192,192
812,3,0f4b44945ac3d3073851588f9049a800.jpg,GARBAGE,192,192,192,192
813,4,d8796f4cd3b1bc43c649cae010390157.jpg,CONSTRUCTION_ROAD,192,192,192,192
814,3,8af1a95b05bff00598d7eff3c94b3a13.jpg,GARBAGE,192,192,192,192
815,3,280817e5ff755b6437f7a1fe072fd0aa.jpg,GARBAGE,192,192,192,192
816,3,dc45294d21db34ea7e318370965308dc.jpg,GARBAGE,192,192,192,192
817,3,a808b47a5a43c4d71195390c2a223469.jpg,GARBAGE,192,192,192,192
818,8,3a5d020d34838e51c58b097b0202e9ab.jpg,SAND_ON_ROAD,192,192,192,192
819,4,0effc8108d77af7ed5872cd016ce7efa.jpg,CONSTRUCTION_ROAD,192,192,192,192
820,4,e0d2e725b2a368126b195ba3da4d5323.jpg,CONSTRUCTION_ROAD,192,192,192,192
821,7,3f52d73c01bcfaf2dcb16d12df917f39.jpg,BAD_BILLBOARD,192,192,192,192
822,9,5b86d80194dcca2200c066f1a26ecb43.jpg,CLUTTER_SIDEWALK,192,192,192,192
823,3,55c3ba4de893c7f1e2e009a7c22f8bb6.jpg,GARBAGE,192,192,192,192
824,3,af87fe01866262935dd951e95945439e.jpg,GARBAGE,192,192,192,192
825,7,1c7aa14f96507e94254a28ea4e1ee455.jpg,BAD_BILLBOARD,192,192,192,192
826,8,cf656e2ed91bf013f2a7d4565d2f68ae.jpg,SAND_ON_ROAD,192,192,192,192
827,2,8cdbc3428f655b508a4c6b452a1c351b.jpg,POTHOLES,192,192,192,192
828,3,230009c117aab6fb0fd03d35820d5051.jpg,GARBAGE,192,192,192,192
829,9,3ef4e9c9e8ebdd22f21e8a7f972b84cf.jpg,CLUTTER_SIDEWALK,192,192,192,192
830,3,cdc086f2887af03d2792edda07faec51.jpg,GARBAGE,192,192,192,192
831,3,84b5414188ec933db42b51ccd926232a.jpg,GARBAGE,192,192,192,192
832,3,ad5510a71383d587eeb4ea5bbf223ff4.jpg,GARBAGE,192,192,192,192
833,3,89144a34c9ab0e96322e88ec6381b53e.jpg,GARBAGE,192,192,192,192
834,3,12a2ffd36db0cb4fffac261c6a39e356.jpg,GARBAGE,192,192,192,192
835,7,aca9adc33949cb8b223380cce6bb4395.jpg,BAD_BILLBOARD,192,192,192,192
836,3,f2f61f40c50a1327cacf469b04f8e91a.jpg,GARBAGE,192,192,192,192
837,9,8db2ef89edad8b58403946ca2d2ea559.jpg,CLUTTER_SIDEWALK,192,192,192,192
838,7,653baa066406b519bcf057b64f96aee3.jpg,BAD_BILLBOARD,192,192,192,192
839,3,64b761afaf2a49a43067f8202f01a218.jpg,GARBAGE,192,192,192,192
840,9,28f4aa8b0f66b6706da073cec9b3617b.jpg,CLUTTER_SIDEWALK,192,192,192,192
841,0,054c3c89237513e1ed6ef361175fae30.jpg,GRAFFITI,192,192,192,192
842,3,c84d1ce282ecb04608fce1ba2ba3ec4d.jpg,GARBAGE,192,192,192,192
843,2,410d2f52272bd6dff5f834c162f03393.jpg,POTHOLES,192,192,192,192
844,9,24de6d15b150f35113cadadf048e1538.jpg,CLUTTER_SIDEWALK,192,192,192,192
845,3,b95a929ffe6676119acd8eca77ac446e.jpg,GARBAGE,192,192,192,192
846,2,aae5b735308736e43f7fa3f8f2145671.jpg,POTHOLES,192,192,192,192
847,3,555d96e36bf027986404a9d07d1af583.jpg,GARBAGE,192,192,192,192
848,4,f1045c2b746842bb3441fc91672c7d0b.jpg,CONSTRUCTION_ROAD,192,192,192,192
849,2,ba9239de1765a856152c50f79504f9dd.jpg,POTHOLES,192,192,192,192
850,3,d3842adfda2cefd5e3cdb588fc7d52b7.jpg,GARBAGE,192,192,192,192
851,3,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,GARBAGE,192,192,192,192
852,3,f8632731a762fcd1f8f55c13c229d488.jpg,GARBAGE,192,192,192,192
853,4,7ff2e474b49b28cd787244c6243a78fa.jpg,CONSTRUCTION_ROAD,192,192,192,192
854,2,4b5c1744a585670f9d27a8013b774311.jpg,POTHOLES,192,192,192,192
855,3,012096618361635b074b072f8af26a97.jpg,GARBAGE,192,192,192,192
856,4,94b0f5d3709f611d1927a691f4a09e0a.jpg,CONSTRUCTION_ROAD,192,192,192,192
857,7,29e6be4c1b5b16ee08668e43759f81a5.jpg,BAD_BILLBOARD,192,192,192,192
858,3,fbca1bad196999440a3bb80792cf04f2.jpg,GARBAGE,192,192,192,192
859,3,5532dbe5ce702c9799ae13b3442f7163.jpg,GARBAGE,192,192,192,192
860,4,c502035ec2b8e45843df13af75bda743.jpg,CONSTRUCTION_ROAD,192,192,192,192
861,3,8105b8cce38674ce59a02b8ddf34547e.jpg,GARBAGE,192,192,192,192
862,3,ce6bbd7134c60faaaa91c410159b0c56.jpg,GARBAGE,192,192,192,192
863,4,abf82539214b3da87bf65d49b5535f02.jpg,CONSTRUCTION_ROAD,192,192,192,192
864,3,b1a46e0865b8cfe1a2e4aa7590277ef6.jpg,GARBAGE,192,192,192,192
865,7,9629cf333b5ee6c0a858073015263785.jpg,BAD_BILLBOARD,192,192,192,192
866,3,224c0ba1ef8f4cc8966c7800951bb129.jpg,GARBAGE,192,192,192,192
867,4,ff8e79d02cd5209d5340278081239b57.jpg,CONSTRUCTION_ROAD,192,192,192,192
868,0,3403ec3125fd76b911e88ada121e366a.jpg,GRAFFITI,192,192,192,192
869,3,f70d5afd075ae949b5d8acb6ca08edbb.jpg,GARBAGE,192,192,192,192
870,4,ef1ea2dcb57831ea2eeaf46f3d4bb01a.jpg,CONSTRUCTION_ROAD,192,192,192,192
871,7,2579c67bdfeb7882d999e51ac2c0292b.jpg,BAD_BILLBOARD,192,192,192,192
872,3,dd355867879ffe8f2fe4b4c58efc0056.jpg,GARBAGE,192,192,192,192
873,3,b58dede21a4e5a4b9758ce61a1de2b1d.jpg,GARBAGE,192,192,192,192
874,4,593fed1f9e2788b21bd78d7b07d803cb.jpg,CONSTRUCTION_ROAD,192,192,192,192
875,7,c17e0dd754c9d79bf44272b5a2e21b8d.jpg,BAD_BILLBOARD,192,192,192,192
876,3,9e50d9b415d0824919acc25dac9aee9d.jpg,GARBAGE,192,192,192,192
877,2,d78154914ba319b6f62b877e20d3323e.jpg,POTHOLES,192,192,192,192
878,9,68ace3b08112478dfac972ebff6f77ff.jpg,CLUTTER_SIDEWALK,192,192,192,192
879,3,c9ca339eac2991e3aa7e97c2164e51f3.jpg,GARBAGE,192,192,192,192
880,3,c8956b46b0ae43d6aa03e93d15c8407a.jpg,GARBAGE,192,192,192,192
881,8,76731d3a8bad80d0dd5457e18c507da1.jpg,SAND_ON_ROAD,192,192,192,192
882,3,6016783b0e95ceaa1e36a41618f2b70c.jpg,GARBAGE,192,192,192,192
